complaint_id,complaint_text,category,submitted_via,created_date
122073,The<br>website is extremely slow. and unresponsive please resolve asap,Technical Support,Phone,19-02-2024
122074,Unable<br>to login to my account need urgent help,Account Management,Chat,07-04-2024
122075,Facing issues updating account? details need urgent help,Account Management,Chat,15-08-2024
122076,My<br>account!! was locked without reason need urgent help,Account Management,Email,23-07-2024
122077,<b>Facing<br>error code while using the service? no response from support</b>,Technical Support,Chat,06-07-2024
122078,<b>Received a## damaged product no response from support</b>,Product Issue,Phone,07-01-2024
122079,Unable<br>to connect to the server this is unacceptable,Technical Support,Phone,07-02-2024
122080,Late fee applied even though I paid on time please!! resolve asap,Billing,Chat,08-08-2024
122081,<b>Need clarification regarding company policy this is unacceptable</b>,Other,Phone,17-09-2024
122082,Incorrect charges have appeared on my. invoice need urgent help,Billing,Website,11-07-2024
122083,App crashes whenever I try to open it happening for the!! last 3 days,Technical Support,Phone,12-07-2024
122084,Product quality is not as advertised this is? unacceptable,Product Issue,Website,02-09-2024
122085,<b>I was charged! twice for my last bill need urgent help</b>,Billing,Phone,02-06-2024
122086,My payment was successful but the bill still shows unpaid happening for the last 3 days,Billing,Email,19-04-2024
122087,<i>App crashes## whenever I try to open it please resolve asap</i>,Technical Support,Email,11-09-2024
122088,Unauthorized changes made to my? account need urgent help,Account Management,Chat,30-05-2024
122089,Unable to connect to the server no response from support,Technical Support,Email,08-10-2024
122090,App<br>crashes whenever I try to open it this is unacceptable,Technical Support,Email,21-06-2024
122091,Received a damaged product! this is unacceptable,Product Issue,Website,22-06-2024
122092,Incorrect charges! have appeared on my invoice please resolve asap,Billing,Phone,10-08-2024
122093,<i>My payment was successful but the bill... still shows unpaid this is unacceptable</i>,Billing,Chat,24-01-2024
122094,Missing components in the package please resolve asap,Product Issue,Email,05-01-2024
122095,Missing components in? the package this is unacceptable,Product Issue,Email,27-02-2024
122096,My account was locked without!! reason no response from support,Account Management,Email,17-10-2024
122097,Received<br>a damaged product!! need urgent help,Product Issue,Phone,04-05-2024
122098,<b>I want to file? a general complaint this is unacceptable</b>,Other,Chat,29-05-2024
122099,Received a damaged product need! urgent help,Product Issue,Chat,23-05-2024
122100,<p>Very unhappy with the overall service please? resolve asap</p>,Other,Website,06-02-2024
122101,<p>Incorrect charges have appeared on my invoice need urgent## help</p>,Billing,Website,11-06-2024
122102,Late<br>fee applied even though I paid on time no response from support,Billing,Phone,15-06-2024
122103,<p>Very unhappy with the overall service happening for?? the last 3 days</p>,Other,Email,24-09-2024
122104,Product quality is not as advertised this is unacceptable,Product Issue,Chat,14-03-2024
122105,Service experience was poor no response from support,Other,Chat,29-09-2024
122106,Internet<br>connection keeps dropping? frequently happening for the last 3 days,Technical Support,Chat,04-02-2024
122107,<p>The<br>website is extremely slow!! and unresponsive this is unacceptable</p>,Technical Support,Email,29-07-2024
122108,Password<br>reset link is not working?? need urgent help,Account Management,Chat,18-06-2024
122109,Facing error code while## using the service this is unacceptable,Technical Support,Phone,26-10-2024
122110,My<br>payment was successful but the bill still shows unpaid happening for the!! last 3 days,Billing,Website,24-07-2024
122111,Product quality is not as advertised please resolve asap,Product Issue,Website,17-04-2024
122112,Customer<br>support did not respond to my emails happening for the last 3 days,Other,Chat,13-10-2024
122113,<p>Late fee applied even though I paid on time need urgent help</p>,Billing,Chat,09-03-2024
122114,Facing error code while using the service need urgent help,Technical Support,Chat,27-06-2024
122115,"My account was locked without reason need, urgent help",Account Management,Website,31-08-2024
122116,Unable<br>to login to my account please resolve asap,Account Management,Website,21-07-2024
122117,<b>I was charged?? twice for my last bill please resolve asap</b>,Billing,Chat,25-03-2024
122118,Facing issues updating account details please... resolve asap,Account Management,Phone,10-08-2024
122119,"<p>Missing components in the package happening for the, last 3 days</p>",Product Issue,Phone,28-08-2024
122120,<b>Internet connection keeps dropping frequently need urgent help</b>,Technical Support,Website,23-08-2024
122121,<i>Unauthorized changes made to my? account no response from support</i>,Account Management,Phone,13-02-2024
122122,App<br>crashes?? whenever I try to open it please resolve asap,Technical Support,Email,15-03-2024
122123,App crashes whenever I try to open it no response from support,Technical Support,Email,08-07-2024
122124,Unexpected charges added without notificationI cancelled my order but refund is still pendingMoney deducted but refund not credited happening for the last 3 days,Billing,Chat,21-08-2024
122125,Unauthorized<br>changes made to my account please resolve## asap,Account Management,Website,28-09-2024
122126,Facing<br>error code!! while using the service this is unacceptable,Technical Support,Website,04-09-2024
122127,<i>Product<br>quality is not as advertised?? happening for the last 3 days</i>,Product Issue,Email,22-04-2024
122128,My payment was successful but the bill still shows unpaid no response... from support,Billing,Chat,26-01-2024
122129,Unauthorized<br>changes made to my account no response## from support,Account Management,Chat,06-06-2024
122130,My<br>payment was successful but the bill still shows unpaid need urgent help,Billing,Email,17-04-2024
122131,App crashes whenever I try to?? open it no response from support,Technical Support,Chat,03-09-2024
122132,<i>Incorrect charges have appeared on my invoice please resolve asap</i>,Billing,Chat,18-08-2024
122133,<p>Need clarification regarding company policy please resolve asap</p>,Other,Email,16-08-2024
122134,<b>App crashes whenever I try to! open it need urgent help</b>,Technical Support,Chat,13-07-2024
122135,<p>Unauthorized changes made to?? my account happening for the last 3 days</p>,Account Management,Email,15-01-2024
122136,<i>The<br>product stopped working within a week need urgent help</i>,Product Issue,Website,30-07-2024
122137,Need<br>clarification regarding company policy happening for the? last 3 days,Other,Email,16-05-2024
122138,<b>Need clarification regarding company policy? please resolve asap</b>,Other,Phone,01-08-2024
122139,Unable to connect to the server please resolve asap,Technical Support,Website,26-08-2024
122140,App crashes whenever I try to open it happening for the! last 3 days,Technical Support,Chat,18-03-2024
122141,Incorrect charges have appeared! on my invoice need urgent help,Billing,Website,16-07-2024
122142,Facing error code while! using the service this is unacceptable,Technical Support,Phone,10-03-2024
122143,"<p>The item does, not function as expected please resolve asap</p>",Product Issue,Website,30-03-2024
122144,<b>Internet connection keeps dropping frequently happening for the last 3 days</b>,Technical Support,Email,16-06-2024
122145,<b>Need clarification regarding. company policy need urgent help</b>,Other,Phone,19-03-2024
122146,My<br>account was locked without reason? this is unacceptable,Account Management,Chat,12-01-2024
122147,<b>The product stopped working within a week need urgent## help</b>,Product Issue,Email,15-10-2024
122148,"<b>Password<br>reset link, is not working this is unacceptable</b>",Account Management,Email,04-03-2024
122149,<b>Need clarification regarding. company policy no response from support</b>,Other,Website,16-02-2024
122150,<i>Facing error code while using the service no. response from support</i>,Technical Support,Website,12-01-2024
122151,The product! stopped working within a week this is unacceptable,Product Issue,Email,13-02-2024
122152,App crashes whenever I try to open? it please resolve asap,Technical Support,Phone,17-08-2024
122153,Service experience was poor this is?? unacceptable,Other,Chat,04-09-2024
122154,Late fee applied even though I paid on? time no response from support,Billing,Website,09-08-2024
122155,Product<br>quality is not as!! advertised please resolve asap,Product Issue,Chat,20-05-2024
122156,The<br>product stopped working within a week happening for the last 3?? days,Product Issue,Email,18-03-2024
122157,The item does not function? as expected need urgent help,Product Issue,Email,01-05-2024
122158,<b>Unable to connect to the server this is unacceptable</b>,Technical Support,Website,22-02-2024
122159,Late fee applied even though I## paid on time need urgent help,Billing,Website,11-09-2024
122160,Customer support did not## respond to my emails no response from support,Other,Phone,21-02-2024
122161,I was charged twice for my last bill need urgent help,Billing,Chat,03-02-2024
122162,Password reset link! is not working this is unacceptable,Account Management,Email,25-03-2024
122163,<i>Missing components in the package!! please resolve asap</i>,Product Issue,Chat,10-07-2024
122164,<b>Unable to connect to the server no response from support</b>,Technical Support,Email,12-01-2024
122165,Unauthorized changes made to my account this is unacceptable,Account Management,Email,28-03-2024
122166,My account! was locked without reason please resolve asap,Account Management,Email,27-03-2024
122167,<p>Password reset link is not working please resolve asap</p>,Account Management,Phone,31-03-2024
122168,Password reset? link is not working no response from support,Account Management,Phone,23-06-2024
122169,"<p>App<br>crashes whenever I try to open it, no response from support</p>",Technical Support,Phone,16-01-2024
122170,Product quality is not as advertised need. urgent help,Product Issue,Phone,04-03-2024
122171,Need clarification regarding company policy no response from... support,Other,Chat,18-02-2024
122172,Need<br>clarification regarding company policy please resolve!! asap,Other,Phone,20-09-2024
122173,<i>My<br>payment was successful but the bill still shows unpaid happening for the last 3 days</i>,Billing,Email,30-01-2024
122174,<p>The item does not function as expected this is unacceptable</p>,Product Issue,Phone,21-10-2024
122175,<b>Very<br>unhappy with the overall service happening for the last 3 days</b>,Other,Phone,13-10-2024
122176,Unable<br>to connect to the server happening! for the last 3 days,Technical Support,Website,10-07-2024
122177,My payment was successful but the bill still shows unpaid this is unacceptable,Billing,Chat,07-01-2024
122178,<i>My<br>payment was successful but the bill still shows unpaid please resolve asap</i>,Billing,Chat,15-05-2024
122179,Late<br>fee applied even though I paid on time this is unacceptable,Billing,Chat,22-04-2024
122180,<p>Incorrect charges have appeared on my invoice please? resolve asap</p>,Billing,Website,14-09-2024
122181,The product stopped working within a week no! response from support,Product Issue,Website,27-10-2024
122182,<p>Late fee applied even though I paid on time happening for the last 3 days</p>,Billing,Phone,11-07-2024
122183,Facing issues updating account details need urgent help,Account Management,Chat,09-09-2024
122184,The item does? not function as expected please resolve asap,Product Issue,Chat,28-07-2024
122185,<b>Customer<br>support did not respond to... my emails please resolve asap</b>,Other,Phone,02-02-2024
122186,Unexpected<br>charges added without notificationI cancelled my order? but refund is still pendingMoney deducted but refund not credited need urgent help,Billing,Website,25-07-2024
122187,The<br>product stopped working... within a week no response from support,Product Issue,Email,02-05-2024
122188,My<br>payment was successful but! the bill still shows unpaid this is unacceptable,Billing,Chat,29-06-2024
122189,<i>Unauthorized<br>changes made to my account happening... for the last 3 days</i>,Account Management,Phone,01-03-2024
122190,Unexpected charges added without notificationI cancelled my order but refund is still pendingMoney deducted but refund not!! credited no response from support,Billing,Chat,07-03-2024
122191,<p>Password reset link is!! not working this is unacceptable</p>,Account Management,Chat,08-07-2024
122192,<b>Product<br>quality is not as advertised no response from support</b>,Product Issue,Email,29-06-2024
122193,I was charged twice for my last bill please resolve... asap,Billing,Phone,05-09-2024
122194,<i>I want to file?? a general complaint happening for the last 3 days</i>,Other,Phone,20-08-2024
122195,My account was locked without reason this?? is unacceptable,Account Management,Email,26-09-2024
122196,Service experience was poor! happening for the last 3 days,Other,Chat,27-04-2024
122197,Need clarification regarding company policy no response from support,Other,Website,02-08-2024
122198,I<br>was charged twice for## my last bill need urgent help,Billing,Email,30-09-2024
122199,<b>Very unhappy with the? overall service no response from support</b>,Other,Website,16-07-2024
122200,<i>Password reset link is not? working this is unacceptable</i>,Account Management,Chat,04-07-2024
122201,Password reset link## is not working please resolve asap,Account Management,Website,23-02-2024
122202,<i>Customer<br>support did not respond to my emails happening for the last. 3 days</i>,Other,Email,30-01-2024
122203,<i>Customer support did... not respond to my emails please resolve asap</i>,Other,Email,14-08-2024
122204,"My payment was successful but the bill still shows, unpaid happening for the last 3 days",Billing,Chat,14-10-2024
122205,My payment was successful but the bill... still shows unpaid this is unacceptable,Billing,Website,26-04-2024
122206,Need clarification regarding company policy. need urgent help,Other,Chat,09-06-2024
122207,The product stopped working within! a week please resolve asap,Product Issue,Chat,19-10-2024
122208,The item does not function as expected this## is unacceptable,Product Issue,Phone,06-08-2024
122209,The product stopped working within a week this is unacceptable,Product Issue,Website,04-08-2024
122210,Facing error code while using the service need? urgent help,Technical Support,Email,12-07-2024
122211,<i>The<br>website is extremely slow and unresponsive please resolve... asap</i>,Technical Support,Phone,25-07-2024
122212,<p>Facing issues updating? account details please resolve asap</p>,Account Management,Chat,03-02-2024
122213,<i>Unable to login to my account need urgent help</i>,Account Management,Phone,22-07-2024
122214,Password<br>reset link is not working this is! unacceptable,Account Management,Website,12-09-2024
122215,<p>Customer support did not respond to!! my emails need urgent help</p>,Other,Email,19-01-2024
122216,Password reset link is not working need urgent help,Account Management,Chat,26-03-2024
122217,I want? to file a general complaint happening for the last 3 days,Other,Chat,19-06-2024
122218,Product quality is not as advertised## happening for the last 3 days,Product Issue,Email,07-07-2024
122219,Password<br>reset link is not working happening for the last?? 3 days,Account Management,Chat,17-06-2024
122220,<b>Internet connection. keeps dropping frequently please resolve asap</b>,Technical Support,Phone,17-07-2024
122221,<i>Password reset link is not working need urgent help</i>,Account Management,Website,09-01-2024
122222,<i>Password reset link is not working happening for the last 3 days</i>,Account Management,Website,31-07-2024
122223,Incorrect charges have appeared on my invoice no response from support,Billing,Chat,10-06-2024
122224,"Service experience was poor no response, from support",Other,Website,01-03-2024
122225,The<br>product stopped working within a! week this is unacceptable,Product Issue,Chat,09-07-2024
122226,Very unhappy with! the overall service no response from support,Other,Website,23-05-2024
122227,Password reset link is not working no? response from support,Account Management,Phone,24-10-2024
122228,Password reset link is not working this is unacceptable,Account Management,Phone,29-09-2024
122229,<p>Unauthorized<br>changes. made to my account no response from support</p>,Account Management,Website,18-03-2024
122230,My account was locked without reason need urgent help,Account Management,Phone,01-08-2024
122231,Product<br>quality is not as advertised happening for the last 3. days,Product Issue,Phone,09-02-2024
122232,<i>Late<br>fee applied... even though I paid on time please resolve asap</i>,Billing,Phone,27-05-2024
122233,Unable to. login to my account please resolve asap,Account Management,Phone,22-06-2024
122234,I<br>was charged twice for my! last bill this is unacceptable,Billing,Chat,04-05-2024
122235,<p>Customer support did not respond to my emails please resolve asap</p>,Other,Website,01-08-2024
122236,<b>Customer support did not respond to my emails this!! is unacceptable</b>,Other,Chat,19-07-2024
122237,<i>Unexpected charges added without notificationI cancelled my order but refund is still pendingMoney deducted but refund not credited happening for the last 3 days</i>,Billing,Phone,14-03-2024
122238,<b>Customer support did not respond to my emails happening## for the last 3 days</b>,Other,Chat,27-01-2024
122239,Incorrect charges have appeared on my invoice no response from support,Billing,Email,01-03-2024
122240,Received a damaged product please resolve! asap,Product Issue,Phone,05-05-2024
122241,My<br>account was locked without reason... this is unacceptable,Account Management,Phone,12-01-2024
122242,<b>The item does not function... as expected no response from support</b>,Product Issue,Email,18-09-2024
122243,<b>Late fee applied even though I paid## on time no response from support</b>,Billing,Website,25-07-2024
122244,App crashes whenever I try to open it no response from! support,Technical Support,Website,20-02-2024
122245,Internet connection keeps... dropping frequently this is unacceptable,Technical Support,Phone,06-02-2024
122246,Product quality is not?? as advertised no response from support,Product Issue,Website,16-10-2024
122247,<p>Incorrect<br>charges have appeared on my invoice need urgent help</p>,Billing,Chat,02-03-2024
122248,Customer<br>support did not respond to my emails no response from? support,Other,Email,25-09-2024
122249,The website is extremely slow and! unresponsive no response from support,Technical Support,Website,06-07-2024
122250,<i>Unable to login to my account happening? for the last 3 days</i>,Account Management,Email,07-01-2024
122251,<b>Unauthorized<br>changes made to my account happening for the!! last 3 days</b>,Account Management,Phone,14-06-2024
122252,<p>The<br>product stopped working within a## week this is unacceptable</p>,Product Issue,Chat,24-03-2024
122253,<i>Unable to?? login to my account please resolve asap</i>,Account Management,Email,16-01-2024
122254,<p>Need clarification regarding... company policy need urgent help</p>,Other,Phone,28-09-2024
122255,Facing issues updating account details! please resolve asap,Account Management,Phone,27-03-2024
122256,Unauthorized<br>changes made to my account please resolve asap,Account Management,Chat,03-09-2024
122257,<i>The<br>item does not! function as expected this is unacceptable</i>,Product Issue,Email,05-04-2024
122258,Facing<br>error code while using the service no response from support,Technical Support,Phone,09-06-2024
122259,Facing issues updating account details this is. unacceptable,Account Management,Email,21-01-2024
122260,<i>Very unhappy. with the overall service this is unacceptable</i>,Other,Email,27-03-2024
122261,<b>Missing components in the package happening. for the last 3 days</b>,Product Issue,Phone,08-06-2024
122262,Internet<br>connection keeps dropping. frequently this is unacceptable,Technical Support,Email,26-03-2024
122263,My<br>payment was successful but the bill still shows unpaid happening for the last 3 days,Billing,Phone,24-01-2024
122264,The<br>website is extremely slow and unresponsive! this is unacceptable,Technical Support,Phone,28-04-2024
122265,Facing issues updating account details this is! unacceptable,Account Management,Phone,24-07-2024
122266,The<br>website is extremely slow and unresponsive no... response from support,Technical Support,Website,07-06-2024
122267,Customer support did not respond to my emails please resolve asap,Other,Website,20-10-2024
122268,The website is extremely slow and unresponsive please!! resolve asap,Technical Support,Email,22-02-2024
122269,My payment was successful but! the bill still shows unpaid this is unacceptable,Billing,Phone,15-02-2024
122270,<b>The<br>item does not function as expected no response from... support</b>,Product Issue,Phone,05-10-2024
122271,Internet<br>connection keeps dropping frequently need urgent? help,Technical Support,Phone,21-05-2024
122272,App crashes whenever I try to open. it happening for the last 3 days,Technical Support,Phone,05-09-2024
122273,The<br>item does not function as expected need urgent help,Product Issue,Website,15-08-2024
122274,Internet<br>connection keeps dropping frequently this is unacceptable,Technical Support,Chat,29-01-2024
122275,Product quality is not as advertised... no response from support,Product Issue,Email,17-02-2024
122276,<b>Customer support did not respond to## my emails happening for the last 3 days</b>,Other,Email,28-06-2024
122277,Unable to connect! to the server need urgent help,Technical Support,Email,24-01-2024
122278,"My payment was successful but the, bill still shows unpaid no response from support",Billing,Chat,04-03-2024
122279,<i>I want to file a general complaint this is! unacceptable</i>,Other,Website,02-04-2024
122280,<b>I was?? charged twice for my last bill need urgent help</b>,Billing,Phone,17-08-2024
122281,<i>The website is extremely slow and unresponsive... need urgent help</i>,Technical Support,Chat,15-05-2024
122282,<p>Unable<br>to connect to the server no response from support</p>,Technical Support,Website,13-04-2024
122283,Unauthorized changes made to my account need urgent help,Account Management,Email,19-01-2024
122284,Service experience. was poor please resolve asap,Other,Email,28-06-2024
122285,<p>The website is extremely slow!! and unresponsive no response from support</p>,Technical Support,Email,01-04-2024
122286,Unable<br>to login?? to my account need urgent help,Account Management,Phone,02-04-2024
122287,"Very unhappy with, the overall service need urgent help",Other,Email,25-09-2024
122288,Password reset link is not. working this is unacceptable,Account Management,Email,13-01-2024
122289,<p>Unable<br>to connect to the server this is unacceptable</p>,Technical Support,Website,06-01-2024
122290,Customer support did not respond. to my emails this is unacceptable,Other,Email,23-01-2024
122291,<i>The product stopped working within a week... no response from support</i>,Product Issue,Phone,18-05-2024
122292,Product quality is not as advertised no response from support,Product Issue,Email,21-06-2024
122293,<i>Very unhappy with the overall service please resolve asap</i>,Other,Phone,18-06-2024
122294,App<br>crashes whenever I try to open it need urgent!! help,Technical Support,Chat,28-03-2024
122295,Facing<br>error code while using? the service need urgent help,Technical Support,Phone,16-01-2024
122296,Received a?? damaged product this is unacceptable,Product Issue,Phone,01-08-2024
122297,Missing<br>components in the package please resolve?? asap,Product Issue,Phone,03-10-2024
122298,<i>Service experience was poor happening... for the last 3 days</i>,Other,Chat,07-08-2024
122299,Very unhappy with the overall service please resolve asap,Other,Website,30-07-2024
122300,App<br>crashes whenever I try to open it need! urgent help,Technical Support,Website,03-10-2024
122301,<p>Facing issues updating account details no response?? from support</p>,Account Management,Phone,26-09-2024
122302,The<br>website is... extremely slow and unresponsive no response from support,Technical Support,Phone,20-05-2024
122303,Unauthorized<br>changes made to?? my account need urgent help,Account Management,Email,23-02-2024
122304,Incorrect<br>charges have appeared on my invoice this is unacceptable,Billing,Phone,15-04-2024
122305,Internet connection! keeps dropping frequently please resolve asap,Technical Support,Website,08-07-2024
122306,<b>Customer<br>support did not respond to my emails need urgent help</b>,Other,Phone,14-01-2024
122307,<b>Facing issues updating account details this is unacceptable</b>,Account Management,Email,29-02-2024
122308,Product quality is not as advertised this is unacceptable,Product Issue,Email,24-09-2024
122309,Facing issues updating account details happening for the last. 3 days,Account Management,Chat,19-02-2024
122310,"Facing issues, updating account details no response from support",Account Management,Website,04-10-2024
122311,<p>Unable to connect to the server need!! urgent help</p>,Technical Support,Website,24-10-2024
122312,<i>I<br>want to file a general complaint happening for the last 3 days</i>,Other,Chat,24-07-2024
122313,Unauthorized changes## made to my account no response from support,Account Management,Phone,15-04-2024
122314,"<p>Unable to, connect to the server need urgent help</p>",Technical Support,Phone,07-07-2024
122315,My account was locked without reason need urgent help,Account Management,Email,06-02-2024
122316,Customer<br>support did not respond to my?? emails this is unacceptable,Other,Chat,23-09-2024
122317,Product quality is not as. advertised this is unacceptable,Product Issue,Chat,21-10-2024
122318,Facing<br>issues. updating account details please resolve asap,Account Management,Website,20-08-2024
122319,<i>Need clarification regarding? company policy need urgent help</i>,Other,Chat,22-03-2024
122320,Unable to connect to the server no response!! from support,Technical Support,Chat,19-06-2024
122321,<p>Need<br>clarification regarding company policy!! this is unacceptable</p>,Other,Phone,02-05-2024
122322,<p>The product stopped working... within a week happening for the last 3 days</p>,Product Issue,Website,27-10-2024
122323,<i>Facing error code while using the service happening for the last 3 days</i>,Technical Support,Phone,31-07-2024
122324,Incorrect charges have appeared on my invoice? need urgent help,Billing,Phone,13-08-2024
122325,App crashes?? whenever I try to open it no response from support,Technical Support,Website,12-08-2024
122326,The item does not function as... expected need urgent help,Product Issue,Chat,08-04-2024
122327,The website is extremely slow and unresponsive no response from support,Technical Support,Phone,09-06-2024
122328,<i>Facing issues updating account details no. response from support</i>,Account Management,Email,08-01-2024
122329,Received a! damaged product happening for the last 3 days,Product Issue,Email,02-05-2024
122330,"<p>Unexpected charges added without notificationI cancelled, my order but refund is still pendingMoney deducted but refund not credited happening for the last 3 days</p>",Billing,Website,19-06-2024
122331,Unable to login to my account no response from support,Account Management,Phone,19-10-2024
122332,Unexpected<br>charges added without notificationI cancelled my order but refund is still pendingMoney deducted but refund not credited need urgent help,Billing,Phone,04-01-2024
122333,Need clarification regarding company policy happening## for the last 3 days,Other,Email,26-01-2024
122334,Unexpected charges added without notificationI cancelled my order but refund is still pendingMoney deducted but refund not credited please resolve asap,Billing,Website,07-07-2024
122335,Received a damaged product no response from support,Product Issue,Website,04-08-2024
122336,<p>Need clarification regarding company policy need urgent! help</p>,Other,Phone,09-03-2024
122337,Password reset! link is not working need urgent help,Account Management,Email,07-06-2024
122338,<p>Unable<br>to login to## my account no response from support</p>,Account Management,Email,28-07-2024
122339,<p>Need clarification regarding! company policy please resolve asap</p>,Other,Website,03-05-2024
122340,App<br>crashes whenever? I try to open it please resolve asap,Technical Support,Chat,11-06-2024
122341,I was charged twice for my last bill no response from support,Billing,Chat,04-08-2024
122342,Customer<br>support did not respond?? to my emails this is unacceptable,Other,Chat,30-04-2024
122343,Facing issues updating account details need urgent?? help,Account Management,Website,24-10-2024
122344,<b>I was charged twice for my last bill no response from support</b>,Billing,Chat,26-06-2024
122345,<p>Product<br>quality is!! not as advertised this is unacceptable</p>,Product Issue,Phone,11-02-2024
122346,The item does not function as! expected please resolve asap,Product Issue,Phone,30-09-2024
122347,<b>Service<br>experience was poor no response## from support</b>,Other,Chat,26-02-2024
122348,<p>Password reset link is not working happening for!! the last 3 days</p>,Account Management,Website,01-09-2024
122349,Incorrect charges have appeared on my invoice happening for! the last 3 days,Billing,Email,21-09-2024
122350,I was charged twice for my## last bill need urgent help,Billing,Phone,13-05-2024
122351,<p>Very unhappy with the overall. service this is unacceptable</p>,Other,Phone,16-06-2024
122352,Facing<br>error code while using the service no response## from support,Technical Support,Email,25-05-2024
122353,<b>Need clarification regarding company policy no response. from support</b>,Other,Website,04-07-2024
122354,I want to file a general complaint need urgent help,Other,Website,13-03-2024
122355,Facing error code while?? using the service please resolve asap,Technical Support,Chat,05-06-2024
122356,The product stopped working within a week this is unacceptable,Product Issue,Email,27-10-2024
122357,Customer support did not respond## to my emails need urgent help,Other,Email,01-05-2024
122358,Facing issues updating account details## this is unacceptable,Account Management,Phone,13-09-2024
122359,"<i>Customer<br>support did not, respond to my emails happening for the last 3 days</i>",Other,Website,06-06-2024
122360,<p>My<br>payment was successful but the bill still shows unpaid! this is unacceptable</p>,Billing,Email,31-01-2024
122361,"Service experience was, poor please resolve asap",Other,Chat,09-02-2024
122362,Product quality?? is not as advertised this is unacceptable,Product Issue,Website,29-05-2024
122363,<p>Incorrect charges have appeared on my invoice this is unacceptable</p>,Billing,Phone,23-04-2024
122364,<b>I was charged twice for my last bill happening for the last 3 days</b>,Billing,Website,19-04-2024
122365,Facing<br>error code while... using the service this is unacceptable,Technical Support,Chat,17-07-2024
122366,<p>Missing<br>components in the package... happening for the last 3 days</p>,Product Issue,Website,26-10-2024
122367,<i>Facing error code while using the service. please resolve asap</i>,Technical Support,Email,12-02-2024
122368,My<br>payment was successful but the bill still shows unpaid need urgent help,Billing,Website,10-05-2024
122369,Product quality is not as advertised this is unacceptable,Product Issue,Email,26-01-2024
122370,Facing error!! code while using the service please resolve asap,Technical Support,Phone,03-07-2024
122371,I was! charged twice for my last bill please resolve asap,Billing,Phone,05-03-2024
122372,I was charged twice for?? my last bill please resolve asap,Billing,Phone,30-05-2024
122373,<b>Late<br>fee applied even though I paid on time happening for the last## 3 days</b>,Billing,Email,09-01-2024
122374,<i>Facing<br>error code while using the service no response from support</i>,Technical Support,Website,04-06-2024
122375,Password reset link is not working this is unacceptable,Account Management,Chat,05-03-2024
122376,The website is extremely slow and unresponsive! this is unacceptable,Technical Support,Chat,02-02-2024
122377,Unauthorized<br>changes made to my account need urgent help,Account Management,Chat,24-05-2024
122378,Unable to connect to the?? server this is unacceptable,Technical Support,Phone,27-08-2024
122379,<b>Service experience was poor. please resolve asap</b>,Other,Phone,18-05-2024
122380,Internet connection keeps dropping## frequently happening for the last 3 days,Technical Support,Chat,01-01-2024
122381,<b>Incorrect charges!! have appeared on my invoice please resolve asap</b>,Billing,Website,26-07-2024
122382,Received<br>a damaged product happening for the last 3 days,Product Issue,Chat,07-03-2024
122383,Product quality is not as advertised please... resolve asap,Product Issue,Email,19-04-2024
122384,<b>My payment was successful but the bill still shows unpaid need urgent help</b>,Billing,Email,07-08-2024
122385,Customer support did not respond to my emails no response from support,Other,Phone,07-01-2024
122386,<i>Need<br>clarification regarding! company policy happening for the last 3 days</i>,Other,Phone,22-05-2024
122387,The website is extremely slow and unresponsive need urgent help,Technical Support,Chat,21-03-2024
122388,<i>Product<br>quality is not as... advertised no response from support</i>,Product Issue,Website,27-08-2024
122389,<b>I<br>was charged... twice for my last bill need urgent help</b>,Billing,Email,27-09-2024
122390,Service<br>experience## was poor no response from support,Other,Phone,12-03-2024
122391,<b>Facing<br>error code while using the service please resolve asap</b>,Technical Support,Email,08-07-2024
122392,The item does not function as expected this is! unacceptable,Product Issue,Website,29-05-2024
122393,<p>Unauthorized changes made to my account need urgent help</p>,Account Management,Phone,05-10-2024
122394,<p>Very<br>unhappy with the overall service please resolve asap</p>,Other,Phone,09-02-2024
122395,The product stopped? working within a week happening for the last 3 days,Product Issue,Email,10-09-2024
122396,<i>Service<br>experience was poor## happening for the last 3 days</i>,Other,Website,12-03-2024
122397,The item does not function as expected happening for the last 3 days,Product Issue,Chat,05-04-2024
122398,<i>Facing error code while using the service no response from support</i>,Technical Support,Website,27-07-2024
122399,<b>Late fee applied even though I paid on time this. is unacceptable</b>,Billing,Chat,13-09-2024
122400,<p>Facing error code while using the service need urgent? help</p>,Technical Support,Chat,19-03-2024
122401,Received<br>a damaged product happening!! for the last 3 days,Product Issue,Website,10-07-2024
122402,Received a damaged product no response from## support,Product Issue,Email,08-08-2024
122403,<p>Product quality is not as advertised please resolve## asap</p>,Product Issue,Chat,11-05-2024
122404,Facing error code while using the? service no response from support,Technical Support,Email,04-05-2024
122405,Customer support did not respond to my emails please resolve asap,Other,Phone,07-02-2024
122406,Facing error code while using... the service this is unacceptable,Technical Support,Phone,26-02-2024
122407,"Unable to, login to my account need urgent help",Account Management,Website,27-03-2024
122408,Unauthorized changes made to my account no! response from support,Account Management,Email,16-07-2024
122409,My account was locked without reason this? is unacceptable,Account Management,Email,08-01-2024
122410,<i>Very<br>unhappy with the overall?? service please resolve asap</i>,Other,Website,14-08-2024
122411,Received a damaged product this?? is unacceptable,Product Issue,Email,14-03-2024
122412,<p>Product quality is not as advertised this is unacceptable</p>,Product Issue,Website,29-01-2024
122413,Facing<br>error code while using the service no! response from support,Technical Support,Phone,08-03-2024
122414,The product stopped working within a week no response from support,Product Issue,Website,02-07-2024
