complaint_id,complaint_text,category,submitted_via,created_date
123641,<p>Unable<br>to connect to the server please resolve! asap</p>,Technical Support,Chat,15-03-2024
123642,Unable to login to my account this is unacceptable,Account Management,Chat,01-01-2024
123643,<p>Received a damaged product this is unacceptable</p>,Product Issue,Phone,24-07-2024
123644,Unable to login to my account please resolve asap,Account Management,Email,19-06-2024
123645,Late<br>fee applied even though I paid on time no response from! support,Billing,Phone,05-08-2024
123646,I want to file a general complaint need urgent help,Other,Email,17-07-2024
123647,I was charged twice for my last bill! please resolve asap,Billing,Website,17-10-2024
123648,Internet connection! keeps dropping frequently no response from support,Technical Support,Chat,21-01-2024
123649,<i>Product quality is not as advertised need. urgent help</i>,Product Issue,Website,21-06-2024
123650,<b>Received a damaged product need urgent## help</b>,Product Issue,Website,28-09-2024
123651,Service<br>experience was!! poor happening for the last 3 days,Other,Website,05-01-2024
123652,Unable<br>to login to my account no response from?? support,Account Management,Email,29-01-2024
123653,"Password reset link is not working happening for the last 3, days",Account Management,Email,21-03-2024
123654,<p>I<br>was charged twice for my last!! bill this is unacceptable</p>,Billing,Email,23-07-2024
123655,<b>Unexpected charges added without notification this is## unacceptable</b>,Billing,Email,02-10-2024
123656,<p>Very unhappy with the overall service need?? urgent help</p>,Other,Phone,09-06-2024
123657,<p>Incorrect<br>charges have appeared on my invoice please resolve asap</p>,Billing,Chat,12-02-2024
123658,Facing error code while using the service happening for the last 3 days,Technical Support,Email,11-02-2024
123659,Unexpected charges added without notification happening for? the last 3 days,Billing,Phone,24-09-2024
123660,Password reset link is not working please resolve?? asap,Account Management,Email,29-07-2024
123661,Password reset link is not working please resolve asap,Account Management,Website,08-02-2024
123662,Facing<br>issues updating account... details no response from support,Account Management,Chat,15-05-2024
123663,<p>The<br>website is extremely slow and unresponsive happening for the! last 3 days</p>,Technical Support,Phone,23-02-2024
123664,<b>Unable<br>to login to my## account this is unacceptable</b>,Account Management,Website,04-09-2024
123665,<b>Facing error code## while using the service happening for the last 3 days</b>,Technical Support,Email,19-03-2024
123666,Service experience was poor happening for the last 3 days,Other,Chat,01-10-2024
123667,<b>I want to file a. general complaint need urgent help</b>,Other,Website,06-09-2024
123668,<i>The item does not function as expected happening for the last 3 days</i>,Product Issue,Chat,27-09-2024
123669,<p>My account was locked without reason this is? unacceptable</p>,Account Management,Website,24-08-2024
123670,Need<br>clarification regarding company policy no response from support,Other,Chat,29-05-2024
123671,<i>Facing error code while using the service no response from support</i>,Technical Support,Email,01-07-2024
123672,<b>App crashes whenever I try to open it need urgent help</b>,Technical Support,Chat,22-01-2024
123673,<p>Missing components in the package happening for the last 3 days</p>,Product Issue,Email,18-10-2024
123674,<b>Product<br>quality is not as advertised no response! from support</b>,Product Issue,Chat,30-01-2024
123675,Unable to login to my account no? response from support,Account Management,Phone,20-09-2024
123676,Unexpected<br>charges. added without notification no response from support,Billing,Website,01-10-2024
123677,I<br>was charged twice for my last bill happening for the last?? 3 days,Billing,Website,02-01-2024
123678,<b>The item!! does not function as expected no response from support</b>,Product Issue,Website,16-08-2024
123679,The product. stopped working within a week please resolve asap,Product Issue,Phone,19-09-2024
123680,"Need clarification regarding company policy, no response from support",Other,Chat,22-08-2024
123681,"<b>Late<br>fee applied even though I paid on time happening for the last 3, days</b>",Billing,Website,18-05-2024
123682,"<p>Incorrect<br>charges have appeared, on my invoice happening for the last 3 days</p>",Billing,Email,24-04-2024
123683,Unauthorized<br>changes made to my account please resolve asap,Account Management,Email,03-06-2024
123684,<b>Received<br>a damaged product? no response from support</b>,Product Issue,Chat,15-02-2024
123685,The website is extremely slow? and unresponsive please resolve asap,Technical Support,Phone,24-02-2024
123686,App crashes whenever I try to open! it need urgent help,Technical Support,Website,28-09-2024
123687,Product quality is not as advertised happening for the last 3 days,Product Issue,Website,24-03-2024
123688,<p>My account## was locked without reason this is unacceptable</p>,Account Management,Website,20-06-2024
123689,Unauthorized<br>changes made to my account this is unacceptable,Account Management,Chat,16-01-2024
123690,<p>Unable to connect to the server happening for the last 3 days</p>,Technical Support,Phone,05-07-2024
123691,My payment was successful but?? the bill still shows unpaid this is unacceptable,Billing,Chat,12-01-2024
123692,Incorrect<br>charges!! have appeared on my invoice please resolve asap,Billing,Email,15-02-2024
123693,"Facing issues updating account details please resolve, asap",Account Management,Phone,21-05-2024
123694,Unable<br>to connect to the server please resolve asap,Technical Support,Email,06-10-2024
123695,The product stopped working## within a week please resolve asap,Product Issue,Website,25-07-2024
123696,"<b>Unable to, connect to the server no response from support</b>",Technical Support,Website,25-01-2024
123697,Unauthorized changes made to my account. this is unacceptable,Account Management,Phone,02-03-2024
123698,Facing issues updating account details happening for the last 3 days,Account Management,Phone,03-07-2024
123699,<b>Facing error code while using the service this is unacceptable</b>,Technical Support,Email,26-10-2024
123700,"<i>The<br>item does not, function as expected this is unacceptable</i>",Product Issue,Email,04-08-2024
123701,<i>I want to file a general complaint no response from support</i>,Other,Chat,18-10-2024
123702,<i>Facing<br>error code while... using the service happening for the last 3 days</i>,Technical Support,Email,14-01-2024
123703,Unauthorized changes made to my account please resolve asap,Account Management,Email,06-02-2024
123704,<p>The item... does not function as expected please resolve asap</p>,Product Issue,Email,01-09-2024
123705,"<p>Unable to login, to my account need urgent help</p>",Account Management,Email,01-03-2024
123706,<b>My account was locked without reason!! happening for the last 3 days</b>,Account Management,Website,05-03-2024
123707,<i>Incorrect charges have appeared on my! invoice happening for the last 3 days</i>,Billing,Email,02-06-2024
123708,Late<br>fee applied even though! I paid on time this is unacceptable,Billing,Chat,29-01-2024
123709,<b>Received a damaged product please resolve asap</b>,Product Issue,Email,13-04-2024
123710,<i>Internet connection keeps dropping## frequently this is unacceptable</i>,Technical Support,Phone,28-08-2024
123711,<b>Late fee applied even though I paid on time happening for the last 3 days</b>,Billing,Website,03-08-2024
123712,<b>Very unhappy with the overall service no response from support</b>,Other,Phone,29-02-2024
123713,Unable to connect to the server please resolve asap,Technical Support,Chat,05-10-2024
123714,<b>Unable<br>to connect to the server!! need urgent help</b>,Technical Support,Email,26-05-2024
123715,Received a?? damaged product need urgent help,Product Issue,Chat,22-10-2024
123716,The website is extremely slow and unresponsive happening for the last... 3 days,Technical Support,Chat,21-06-2024
123717,Unexpected charges added without notification happening for the last 3 days,Billing,Chat,01-07-2024
123718,<i>Missing<br>components in the package no response from support</i>,Product Issue,Website,18-07-2024
123719,"Incorrect charges, have appeared on my invoice happening for the last 3 days",Billing,Chat,07-07-2024
123720,<p>Unable to login to my account this is. unacceptable</p>,Account Management,Chat,10-05-2024
123721,<i>Password<br>reset link is not working no response from support</i>,Account Management,Chat,08-01-2024
123722,"<i>Facing issues, updating account details please resolve asap</i>",Account Management,Phone,03-06-2024
123723,Unable to login to my account happening for the last!! 3 days,Account Management,Website,07-05-2024
123724,<b>Late fee applied even though I paid on time this is unacceptable</b>,Billing,Phone,15-06-2024
123725,"<p>Unable to login to my account happening, for the last 3 days</p>",Account Management,Email,19-10-2024
123726,"My<br>payment was successful but the bill still shows unpaid this is, unacceptable",Billing,Website,29-06-2024
123727,<p>Missing<br>components in the## package need urgent help</p>,Product Issue,Chat,22-06-2024
123728,Very unhappy with the overall service this is unacceptable,Other,Website,02-05-2024
123729,Unauthorized changes made to my... account please resolve asap,Account Management,Website,29-04-2024
123730,Internet<br>connection keeps dropping frequently please! resolve asap,Technical Support,Chat,06-06-2024
123731,<i>Very unhappy with the overall service? no response from support</i>,Other,Phone,01-09-2024
123732,<p>Missing components in the!! package please resolve asap</p>,Product Issue,Email,09-08-2024
123733,<i>My account was locked without reason happening for the last 3 days</i>,Account Management,Website,09-10-2024
123734,My payment was successful but the bill still shows unpaid please resolve asap,Billing,Phone,17-08-2024
123735,<p>Facing issues updating account details happening for the last## 3 days</p>,Account Management,Phone,10-01-2024
123736,<i>Internet<br>connection keeps dropping frequently no... response from support</i>,Technical Support,Chat,16-06-2024
123737,App crashes whenever I try to open it this is unacceptable,Technical Support,Website,11-04-2024
123738,My<br>account was locked without!! reason please resolve asap,Account Management,Chat,12-02-2024
123739,"Facing issues updating account details happening for the last 3, days",Account Management,Email,01-02-2024
123740,Unauthorized changes made to my?? account please resolve asap,Account Management,Website,25-10-2024
123741,<b>The product!! stopped working within a week need urgent help</b>,Product Issue,Phone,10-05-2024
123742,Customer<br>support did not respond to my emails please resolve asap,Other,Chat,18-07-2024
123743,<b>My account was locked without reason happening for the last 3? days</b>,Account Management,Email,23-09-2024
123744,The website is extremely slow and unresponsive happening for## the last 3 days,Technical Support,Chat,04-05-2024
123745,Service experience was. poor need urgent help,Other,Website,23-10-2024
123746,Unable to connect to the## server happening for the last 3 days,Technical Support,Chat,01-04-2024
123747,My payment!! was successful but the bill still shows unpaid please resolve asap,Billing,Website,24-03-2024
123748,Service experience! was poor please resolve asap,Other,Email,07-08-2024
123749,<b>Unable to connect to the server need urgent help</b>,Technical Support,Phone,09-02-2024
123750,<p>Product quality!! is not as advertised please resolve asap</p>,Product Issue,Email,10-03-2024
123751,Very unhappy with the! overall service happening for the last 3 days,Other,Chat,25-10-2024
123752,Unable to login to my account this is!! unacceptable,Account Management,Phone,29-06-2024
123753,App<br>crashes whenever I!! try to open it need urgent help,Technical Support,Phone,12-09-2024
123754,Received a damaged product no. response from support,Product Issue,Chat,06-06-2024
123755,<b>My<br>account was locked... without reason happening for the last 3 days</b>,Account Management,Website,20-04-2024
123756,<p>I was charged twice for my last bill happening for the last 3 days</p>,Billing,Chat,03-02-2024
123757,Service experience was poor happening for the!! last 3 days,Other,Phone,26-10-2024
123758,<p>Customer<br>support did not respond to my emails no response. from support</p>,Other,Phone,24-01-2024
123759,Unable<br>to login to my... account need urgent help,Account Management,Website,23-09-2024
123760,<p>Unable to login to my account need urgent help</p>,Account Management,Email,24-10-2024
123761,<b>Unauthorized changes made to. my account this is unacceptable</b>,Account Management,Phone,26-07-2024
123762,<i>Need clarification regarding company policy. this is unacceptable</i>,Other,Chat,23-08-2024
123763,Received<br>a damaged product please resolve asap,Product Issue,Website,13-01-2024
123764,<p>Received a damaged product no... response from support</p>,Product Issue,Website,02-03-2024
123765,<b>Password reset link is not working happening for the last 3 days</b>,Account Management,Email,31-07-2024
123766,The item does not function as expected this? is unacceptable,Product Issue,Phone,06-05-2024
123767,The<br>website is extremely slow and unresponsive no response from support,Technical Support,Phone,11-03-2024
123768,<p>The product stopped working within?? a week no response from support</p>,Product Issue,Phone,14-02-2024
123769,Service experience was poor happening for the last 3 days,Other,Website,04-05-2024
123770,<b>My payment was! successful but the bill still shows unpaid please resolve asap</b>,Billing,Website,10-02-2024
123771,<p>Need clarification... regarding company policy no response from support</p>,Other,Chat,29-08-2024
123772,<p>I<br>want to file a... general complaint this is unacceptable</p>,Other,Website,01-08-2024
123773,<i>The<br>product stopped working within a week please resolve asap</i>,Product Issue,Email,06-09-2024
123774,Internet connection keeps dropping frequently this is unacceptable,Technical Support,Website,05-03-2024
123775,My payment was successful but the bill still shows unpaid happening for the last?? 3 days,Billing,Phone,11-01-2024
123776,Unexpected charges added without notification need! urgent help,Billing,Chat,03-04-2024
123777,Unable to login to my account happening for the last 3 days,Account Management,Email,23-01-2024
123778,<p>Missing components in the package please resolve asap</p>,Product Issue,Email,09-10-2024
123779,"Customer<br>support did not respond to my emails need urgent, help",Other,Email,12-06-2024
123780,Product quality is not as advertised?? need urgent help,Product Issue,Chat,02-04-2024
123781,<i>Incorrect charges have appeared on my invoice this is unacceptable</i>,Billing,Phone,07-08-2024
123782,The<br>product stopped## working within a week please resolve asap,Product Issue,Chat,28-08-2024
123783,App<br>crashes whenever I try to open it## please resolve asap,Technical Support,Email,26-02-2024
123784,<i>Product<br>quality is not as advertised no response from support</i>,Product Issue,Phone,20-10-2024
123785,<p>The item does not function as expected please resolve!! asap</p>,Product Issue,Chat,29-07-2024
123786,Service experience was poor please resolve! asap,Other,Phone,13-10-2024
123787,"Service experience was poor no, response from support",Other,Email,22-06-2024
123788,<i>Internet<br>connection keeps! dropping frequently please resolve asap</i>,Technical Support,Email,29-05-2024
123789,<b>Facing issues updating account details?? happening for the last 3 days</b>,Account Management,Email,30-07-2024
123790,<p>Product<br>quality is not as advertised happening for the last 3 days</p>,Product Issue,Phone,04-02-2024
123791,<b>The product stopped working within a week need urgent help</b>,Product Issue,Phone,26-10-2024
123792,I was charged twice for my last!! bill please resolve asap,Billing,Chat,16-03-2024
123793,Facing<br>error code while using the service happening for the last 3 days,Technical Support,Email,20-06-2024
123794,Missing components in the package happening for... the last 3 days,Product Issue,Phone,12-07-2024
123795,<i>I was charged twice! for my last bill need urgent help</i>,Billing,Chat,07-01-2024
123796,Facing issues updating account details happening for!! the last 3 days,Account Management,Email,02-05-2024
123797,Unexpected<br>charges!! added without notification need urgent help,Billing,Chat,03-01-2024
123798,"<p>Late fee applied even though I paid on time happening for the, last 3 days</p>",Billing,Website,23-04-2024
123799,Received<br>a damaged product no response from... support,Product Issue,Website,23-02-2024
123800,"Internet<br>connection, keeps dropping frequently need urgent help",Technical Support,Phone,11-04-2024
123801,<p>Received a damaged product happening for the last 3 days</p>,Product Issue,Website,27-02-2024
123802,<p>Unexpected charges added without notification happening for the last 3 days</p>,Billing,Chat,12-06-2024
123803,The item does not function as expected?? please resolve asap,Product Issue,Email,18-04-2024
123804,Unable<br>to## connect to the server please resolve asap,Technical Support,Phone,22-09-2024
123805,Unexpected<br>charges added without notification need urgent help,Billing,Website,19-01-2024
123806,Facing error code while?? using the service this is unacceptable,Technical Support,Chat,01-09-2024
123807,I was charged twice for my last bill happening for the last 3 days,Billing,Website,18-06-2024
123808,<b>Received a damaged!! product please resolve asap</b>,Product Issue,Chat,20-07-2024
123809,Password<br>reset link is not working no response from! support,Account Management,Phone,11-03-2024
123810,<b>My account was locked without reason need urgent help</b>,Account Management,Chat,26-07-2024
123811,"<i>Late fee applied even though I, paid on time happening for the last 3 days</i>",Billing,Website,03-01-2024
123812,"<i>Very unhappy with the overall service happening for the, last 3 days</i>",Other,Chat,29-05-2024
123813,Need clarification regarding! company policy this is unacceptable,Other,Website,04-06-2024
123814,<p>The<br>item does not function as... expected happening for the last 3 days</p>,Product Issue,Chat,30-04-2024
123815,"Unauthorized changes made to my account please, resolve asap",Account Management,Website,04-09-2024
123816,The website. is extremely slow and unresponsive please resolve asap,Technical Support,Email,07-03-2024
123817,<i>App crashes whenever I try to open it happening for the!! last 3 days</i>,Technical Support,Website,30-07-2024
123818,<p>The<br>website is extremely slow and unresponsive please resolve asap</p>,Technical Support,Phone,18-08-2024
123819,<i>Need<br>clarification regarding company## policy no response from support</i>,Other,Phone,21-10-2024
123820,Unauthorized changes made to my account need urgent help,Account Management,Website,09-03-2024
123821,"Received a damaged product happening for the last, 3 days",Product Issue,Website,13-06-2024
123822,Service experience was poor no!! response from support,Other,Email,07-10-2024
123823,<p>Missing<br>components in the package this is unacceptable</p>,Product Issue,Website,25-06-2024
123824,Very unhappy with the overall service no response from support,Other,Website,04-08-2024
123825,Unauthorized changes! made to my account need urgent help,Account Management,Phone,15-07-2024
123826,<p>Service experience was poor please resolve asap</p>,Other,Website,26-10-2024
123827,Product quality is not as advertised this is unacceptable,Product Issue,Website,11-04-2024
123828,I was charged twice for my last bill!! this is unacceptable,Billing,Chat,14-06-2024
123829,Password reset link is not working this is? unacceptable,Account Management,Chat,22-04-2024
123830,Very<br>unhappy with the overall service no response from support,Other,Phone,05-07-2024
123831,<b>App<br>crashes whenever I try to open it this is!! unacceptable</b>,Technical Support,Phone,07-02-2024
123832,Unable to login to my account need urgent help,Account Management,Phone,07-07-2024
123833,<b>Very unhappy with the overall service no response from support</b>,Other,Phone,28-06-2024
123834,Customer<br>support did not respond to my emails happening for the last 3!! days,Other,Chat,02-04-2024
123835,Late fee applied even though I paid on time this is unacceptable,Billing,Chat,09-02-2024
123836,<b>Late<br>fee applied even though I paid on time need urgent?? help</b>,Billing,Phone,07-03-2024
123837,Internet connection keeps dropping## frequently this is unacceptable,Technical Support,Chat,31-08-2024
123838,Internet connection keeps dropping frequently this is unacceptable,Technical Support,Phone,21-05-2024
123839,Product<br>quality is not... as advertised no response from support,Product Issue,Chat,18-06-2024
123840,"<p>Service experience was poor need, urgent help</p>",Other,Email,10-08-2024
123841,<b>The product stopped working within a week no response from support</b>,Product Issue,Website,22-01-2024
123842,Unable to login to my account! please resolve asap,Account Management,Chat,05-02-2024
123843,Service experience was poor happening for. the last 3 days,Other,Email,29-02-2024
123844,<p>Unable to login to my account happening for the last 3. days</p>,Account Management,Website,18-01-2024
123845,<i>Very unhappy with the!! overall service this is unacceptable</i>,Other,Phone,10-09-2024
123846,My<br>payment was successful but the bill still shows unpaid need urgent help,Billing,Chat,15-04-2024
123847,<i>The product stopped working?? within a week this is unacceptable</i>,Product Issue,Phone,05-07-2024
123848,Late<br>fee applied even though I paid... on time this is unacceptable,Billing,Chat,08-10-2024
123849,My payment## was successful but the bill still shows unpaid this is unacceptable,Billing,Website,06-03-2024
123850,<p>Unable to connect to the server please## resolve asap</p>,Technical Support,Phone,08-04-2024
123851,Facing error code while using the service no response from support,Technical Support,Website,28-07-2024
123852,"Password<br>reset link is not working no, response from support",Account Management,Chat,02-07-2024
123853,<i>My account... was locked without reason please resolve asap</i>,Account Management,Email,17-05-2024
123854,App crashes whenever I try to! open it happening for the last 3 days,Technical Support,Chat,03-08-2024
123855,<i>Password reset link is not working no response?? from support</i>,Account Management,Website,27-04-2024
123856,Customer support did. not respond to my emails no response from support,Other,Chat,20-06-2024
123857,"Unauthorized changes made to my account happening for, the last 3 days",Account Management,Website,23-06-2024
123858,<p>The website is extremely slow and unresponsive happening for the last?? 3 days</p>,Technical Support,Chat,16-09-2024
123859,Customer support did not respond to my emails no response from support,Other,Website,05-01-2024
123860,Product quality is not as advertised need urgent help,Product Issue,Chat,26-01-2024
123861,<i>Missing components in the package need urgent## help</i>,Product Issue,Phone,23-10-2024
123862,Very unhappy with the overall service## please resolve asap,Other,Website,12-05-2024
123863,"<i>Missing<br>components, in the package no response from support</i>",Product Issue,Email,24-02-2024
123864,"<i>Facing issues, updating account details please resolve asap</i>",Account Management,Chat,22-04-2024
123865,My account was locked without reason need urgent help,Account Management,Chat,22-07-2024
123866,Customer support did not respond to my emails this is... unacceptable,Other,Chat,07-07-2024
123867,Customer support did not respond? to my emails please resolve asap,Other,Email,17-05-2024
123868,The website is extremely slow and unresponsive no response from support,Technical Support,Phone,20-04-2024
123869,<i>My account was locked without reason no response. from support</i>,Account Management,Email,21-08-2024
123870,<b>The product stopped working within a week. no response from support</b>,Product Issue,Email,11-10-2024
123871,"<b>I was charged twice for my, last bill no response from support</b>",Billing,Email,20-07-2024
123872,"<p>Late fee applied, even though I paid on time need urgent help</p>",Billing,Chat,05-09-2024
123873,Incorrect<br>charges have appeared on my! invoice this is unacceptable,Billing,Website,24-05-2024
123874,<i>Unexpected charges added without notification?? please resolve asap</i>,Billing,Phone,13-07-2024
123875,<i>Facing issues updating account details!! this is unacceptable</i>,Account Management,Website,20-06-2024
123876,Need<br>clarification regarding company policy please. resolve asap,Other,Email,01-09-2024
123877,"<i>Unable<br>to login to my account, need urgent help</i>",Account Management,Phone,28-08-2024
123878,"My<br>account was locked without reason, this is unacceptable",Account Management,Phone,04-03-2024
123879,"<p>Customer support did not respond to my emails happening for the last 3, days</p>",Other,Phone,30-04-2024
123880,<b>App<br>crashes whenever I try to open it happening for the last 3 days</b>,Technical Support,Phone,06-07-2024
123881,<p>Late<br>fee applied even though I paid on time need urgent help</p>,Billing,Phone,16-06-2024
123882,"Incorrect<br>charges, have appeared on my invoice please resolve asap",Billing,Email,26-03-2024
123883,"The website, is extremely slow and unresponsive no response from support",Technical Support,Phone,09-01-2024
123884,Password<br>reset link. is not working happening for the last 3 days,Account Management,Phone,05-03-2024
123885,<i>Product<br>quality is not as?? advertised please resolve asap</i>,Product Issue,Website,28-04-2024
123886,Unauthorized changes made to my account## this is unacceptable,Account Management,Phone,14-05-2024
123887,<p>Service experience was poor please resolve asap</p>,Other,Phone,14-09-2024
123888,My<br>account! was locked without reason need urgent help,Account Management,Email,27-05-2024
123889,<i>The website is extremely?? slow and unresponsive this is unacceptable</i>,Technical Support,Email,08-04-2024
123890,<b>Late fee applied even though I paid on time need urgent help</b>,Billing,Website,17-09-2024
123891,I was charged twice for. my last bill need urgent help,Billing,Phone,08-06-2024
123892,<i>The item does not function... as expected please resolve asap</i>,Product Issue,Website,10-03-2024
123893,<i>My account was locked without reason no response from support</i>,Account Management,Email,21-03-2024
123894,Unauthorized changes made? to my account please resolve asap,Account Management,Chat,27-08-2024
123895,<b>Incorrect charges have appeared on my invoice this is unacceptable</b>,Billing,Website,27-09-2024
123896,Unauthorized changes made to... my account need urgent help,Account Management,Chat,16-08-2024
123897,<b>Facing<br>issues updating account details no!! response from support</b>,Account Management,Phone,12-08-2024
123898,"Missing<br>components in, the package no response from support",Product Issue,Chat,09-01-2024
123899,Internet connection!! keeps dropping frequently this is unacceptable,Technical Support,Chat,16-04-2024
123900,<b>Product<br>quality is not as advertised this is unacceptable</b>,Product Issue,Website,21-02-2024
123901,"Password reset link is, not working no response from support",Account Management,Phone,18-09-2024
123902,Customer<br>support did not. respond to my emails happening for the last 3 days,Other,Email,09-04-2024
123903,<b>App crashes whenever I try to open it happening for the last 3 days</b>,Technical Support,Website,20-10-2024
123904,Missing<br>components in the package happening for the last## 3 days,Product Issue,Email,31-05-2024
123905,Missing<br>components in the package please resolve asap,Product Issue,Phone,13-06-2024
123906,Customer support did not respond to my emails no response from support,Other,Chat,14-08-2024
123907,Unable to login to my account please resolve asap,Account Management,Website,18-04-2024
123908,<i>I was charged twice for my last bill need urgent! help</i>,Billing,Website,06-09-2024
123909,<i>Password reset link? is not working please resolve asap</i>,Account Management,Chat,12-01-2024
123910,Password reset link is not working... no response from support,Account Management,Chat,16-03-2024
123911,My account was? locked without reason no response from support,Account Management,Phone,01-08-2024
123912,"<p>Need clarification regarding company policy, no response from support</p>",Other,Chat,09-10-2024
123913,App crashes whenever I try to open it need urgent help,Technical Support,Phone,29-02-2024
123914,<p>Unexpected charges added without notification no response from support</p>,Billing,Phone,17-07-2024
123915,Password reset link is not working happening for the last 3... days,Account Management,Chat,02-01-2024
123916,Unexpected charges... added without notification happening for the last 3 days,Billing,Chat,06-06-2024
123917,Internet connection keeps dropping frequently? happening for the last 3 days,Technical Support,Phone,09-04-2024
123918,<i>My<br>payment was successful but the? bill still shows unpaid happening for the last 3 days</i>,Billing,Chat,14-10-2024
123919,Unable to login to my account no response from... support,Account Management,Chat,30-07-2024
123920,Unable<br>to connect to the server this is unacceptable,Technical Support,Email,19-10-2024
123921,<i>Internet connection keeps dropping frequently happening! for the last 3 days</i>,Technical Support,Phone,25-07-2024
123922,<i>My payment was successful but the bill still shows unpaid. happening for the last 3 days</i>,Billing,Website,30-03-2024
123923,Missing components in the package happening for the last!! 3 days,Product Issue,Email,27-06-2024
123924,Received<br>a damaged product no response!! from support,Product Issue,Chat,07-03-2024
123925,<i>The<br>item does not function as expected happening for the last 3 days</i>,Product Issue,Phone,03-10-2024
123926,<p>Late fee applied even though I paid on time happening for the last 3 days</p>,Billing,Website,05-04-2024
123927,Internet connection keeps dropping frequently need urgent## help,Technical Support,Chat,21-05-2024
123928,The product stopped working within!! a week this is unacceptable,Product Issue,Website,03-10-2024
123929,"Unable<br>to connect to the server no response, from support",Technical Support,Chat,08-01-2024
123930,Late fee applied even though I paid on time need urgent help,Billing,Phone,19-09-2024
123931,Missing<br>components in the package happening!! for the last 3 days,Product Issue,Website,28-09-2024
123932,<p>Received<br>a damaged product no response from. support</p>,Product Issue,Phone,28-03-2024
123933,The product stopped working within a week this is unacceptable,Product Issue,Chat,06-05-2024
123934,<b>App crashes whenever I try to? open it this is unacceptable</b>,Technical Support,Chat,15-08-2024
123935,Password<br>reset link is not working please resolve asap,Account Management,Phone,10-05-2024
123936,Product quality is not! as advertised happening for the last 3 days,Product Issue,Chat,18-02-2024
123937,<i>Service experience was poor no! response from support</i>,Other,Phone,18-07-2024
123938,Missing components in the package please! resolve asap,Product Issue,Website,28-07-2024
123939,<b>Internet connection keeps dropping frequently need! urgent help</b>,Technical Support,Website,12-02-2024
123940,<i>Very<br>unhappy with the overall service this is... unacceptable</i>,Other,Chat,11-01-2024
123941,Very unhappy with the overall service no response from support,Other,Phone,24-08-2024
123942,Customer<br>support did not respond to my emails this?? is unacceptable,Other,Email,14-03-2024
123943,<i>Unable to connect to the server this is unacceptable</i>,Technical Support,Phone,23-07-2024
123944,"Service<br>experience was poor, this is unacceptable",Other,Email,08-06-2024
123945,Missing components in the package need urgent help,Product Issue,Email,20-09-2024
123946,I want to file a general complaint no response from support,Other,Chat,23-05-2024
123947,<i>Facing error code while using the service this is unacceptable</i>,Technical Support,Website,31-07-2024
123948,<b>Customer support did not respond to my emails need urgent help</b>,Other,Phone,10-07-2024
123949,<i>Need clarification? regarding company policy please resolve asap</i>,Other,Website,07-01-2024
123950,Service experience was poor no response from support,Other,Phone,07-10-2024
123951,Unexpected<br>charges added without notification need urgent help,Billing,Phone,10-09-2024
123952,Product<br>quality is not as advertised need?? urgent help,Product Issue,Email,18-09-2024
123953,Customer support did!! not respond to my emails please resolve asap,Other,Email,01-03-2024
123954,<b>The<br>product stopped working within a week please resolve... asap</b>,Product Issue,Phone,05-10-2024
123955,Internet connection keeps dropping frequently no response from support,Technical Support,Email,03-08-2024
123956,"<i>Unable to login to, my account this is unacceptable</i>",Account Management,Phone,19-01-2024
123957,Service<br>experience was poor happening for the last## 3 days,Other,Phone,28-08-2024
123958,The<br>item does not function as expected no response from support,Product Issue,Email,24-03-2024
123959,<p>Very unhappy with the overall service please resolve asap</p>,Other,Website,06-09-2024
123960,<b>Unauthorized<br>changes made to my account happening for the last 3 days</b>,Account Management,Chat,25-01-2024
123961,My account was locked without reason please resolve asap,Account Management,Chat,20-06-2024
123962,Customer<br>support did not? respond to my emails no response from support,Other,Email,31-08-2024
123963,Password reset link is not working please. resolve asap,Account Management,Chat,18-01-2024
123964,"<p>Incorrect charges have appeared on, my invoice need urgent help</p>",Billing,Phone,08-03-2024
123965,Password reset link is not working! need urgent help,Account Management,Email,08-03-2024
123966,Incorrect<br>charges have appeared? on my invoice need urgent help,Billing,Website,24-01-2024
123967,Facing issues updating account details need... urgent help,Account Management,Chat,19-06-2024
123968,My<br>account was locked without reason need urgent help,Account Management,Phone,23-05-2024
123969,Internet connection? keeps dropping frequently need urgent help,Technical Support,Email,24-09-2024
123970,"<p>Product quality is not as advertised this is, unacceptable</p>",Product Issue,Website,01-02-2024
123971,Unexpected charges added without! notification please resolve asap,Billing,Phone,23-07-2024
123972,<p>Product quality is not as advertised happening for the last 3 days</p>,Product Issue,Website,24-08-2024
123973,I was charged twice for my last? bill need urgent help,Billing,Chat,05-02-2024
123974,Facing issues updating account details need urgent help,Account Management,Email,22-04-2024
123975,<i>Password<br>reset link is not working need urgent!! help</i>,Account Management,Chat,18-09-2024
123976,App crashes whenever I try to open it this is? unacceptable,Technical Support,Website,14-04-2024
123977,Unable to connect to the... server this is unacceptable,Technical Support,Phone,15-02-2024
123978,Need<br>clarification regarding company policy need urgent## help,Other,Phone,20-03-2024
123979,Customer support did not... respond to my emails please resolve asap,Other,Phone,25-10-2024
123980,Unable<br>to connect to the server please resolve asap,Technical Support,Chat,16-07-2024
123981,The<br>website is extremely?? slow and unresponsive need urgent help,Technical Support,Phone,22-06-2024
123982,"<b>Product quality is not as advertised please resolve, asap</b>",Product Issue,Website,23-08-2024
123983,<p>Received<br>a damaged product this?? is unacceptable</p>,Product Issue,Chat,03-01-2024
123984,<p>Internet connection keeps dropping... frequently this is unacceptable</p>,Technical Support,Phone,23-07-2024
